Id,Label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,componentnumber,strongcompnum,clustering,eigencentrality,pageranks
Dora82736788,Dora82736788,,0,1,1,0,1,1,1,1,1,0,46,0,2442,0,0,0.00009
PortoDomingues,PortoDomingues,,0,1,1,0,1,1,1,1,1,0,46,0,2443,0,0,0.00009
BraulioAlmeid20,BraulioAlmeid20,,0,1,1,0,2,2,1,1,1,0,46,0,2444,0,0,0.00009
sissyarantes,sissyarantes,,0,1,1,0,1,1,1,1,1,0,46,0,2445,0,0,0.00009
CartegianeSilva,CartegianeSilva,,0,1,1,0,2,2,1,1,1,0,46,0,2446,0,0,0.00009
josecarlos9001,josecarlos9001,,0,1,1,0,1,1,1,1,1,0,46,0,2447,0,0,0.00009
FakeDoBolsonaro,FakeDoBolsonaro,,0,1,1,0,1,1,1,1,1,0,46,0,2448,0,0,0.00009
rflcouto,rflcouto,,0,1,1,0,2,2,1,1,1,0,46,0,2449,0,0,0.00009
ElisabethDes,ElisabethDes,,0,1,1,0,1,1,1,1,1,0,46,0,2450,0,0,0.00009
antoniopcbr,antoniopcbr,,0,1,1,0,1,1,1,1,1,0,46,0,2451,0,0,0.00009
SidneiSki,SidneiSki,,0,1,1,0,1,1,1,1,1,0,46,0,2452,0,0,0.00009
Ricarda99340809,Ricarda99340809,,0,1,1,0,1,1,1,1,1,0,46,0,2453,0,0,0.00009
marlucia_ramiro,marlucia_ramiro,,0,1,1,0,1,1,1,1,1,0,46,0,2454,0,0,0.00009
lidiamake,lidiamake,,0,1,1,0,2,2,1,1,1,0,46,0,2455,0,0,0.00009
WendelCS5,WendelCS5,,0,1,1,0,1,1,1,1,1,0,46,0,2456,0,0,0.00009
marciavrr,marciavrr,,0,1,1,0,1,1,1,1,1,0,46,0,2457,0,0,0.00009
leilatrs46,leilatrs46,,0,1,1,0,1,1,1,1,1,0,46,0,2458,0,0,0.00009
Cris84693968,Cris84693968,,0,1,1,0,2,2,1,1,1,0,46,0,2459,0,0,0.00009
remigiofol1,remigiofol1,,0,1,1,0,1,1,1,1,1,0,46,0,2460,0,0,0.00009
giovanigjb,giovanigjb,,0,1,1,0,1,1,1,1,1,0,46,0,2461,0,0,0.00009
barbosa86678625,barbosa86678625,,0,1,1,0,1,1,1,1,1,0,46,0,2462,0,0,0.00009
nilsonic,nilsonic,,0,1,1,0,1,1,1,1,1,0,46,0,2463,0,0,0.00009
ReinaldoAPerei3,ReinaldoAPerei3,,0,1,1,0,1,1,1,1,1,0,89,60,2464,0,0,0.00009
FabiodSantis,FabiodSantis,,0,1,1,0,1,1,1,1,1,0,46,0,2465,0,0,0.00009
RC_RAMIRES,RC_RAMIRES,,0,1,1,0,1,1,1,1,1,0,73,0,2466,0,0,0.00009
Luiz_C_Carvalho,Luiz_C_Carvalho,,0,1,1,0,2,2,1,1,1,0,46,0,2467,0,0,0.00009
de_djamir,de_djamir,,0,1,1,0,1,1,1,1,1,0,46,0,2468,0,0,0.00009
Adhemaro,Adhemaro,,0,1,1,0,1,1,1,1,1,0,78,64,2470,0,0,0.00009
LRobertoBarroso,LRobertoBarroso,,1,0,1,1,0,1,0,0,0,0,78,64,2469,0,0.00027,0.000167
Alexand07641046,Alexand07641046,,0,1,1,0,1,1,1,1,1,0,46,0,2471,0,0,0.00009
maryhelps,maryhelps,,0,1,1,0,1,1,1,1,1,0,46,0,2472,0,0,0.00009
BrunoPontes1981,BrunoPontes1981,,0,1,1,0,1,1,1,1,1,0,73,0,2473,0,0,0.00009
heverlyjansson,heverlyjansson,,0,1,1,0,1,1,1,1,1,0,46,0,2474,0,0,0.00009
ludtkebr,ludtkebr,,0,1,1,0,1,1,1,1,1,0,73,0,2475,0,0,0.00009
Rodrigo012895,Rodrigo012895,,0,1,1,0,1,1,1,1,1,0,46,0,2476,0,0,0.00009
Jefterjs,Jefterjs,,0,1,1,0,2,2,1,1,1,0,46,0,2477,0,0,0.00009
HandersonCarva1,HandersonCarva1,,0,1,1,0,1,1,1,1,1,0,46,0,2478,0,0,0.00009
RianaLinhares,RianaLinhares,,0,1,1,0,1,1,1,1,1,0,46,0,2479,0,0,0.00009
MarciaD73455914,MarciaD73455914,,0,1,1,0,1,1,1,1,1,0,46,0,2480,0,0,0.00009
SandySi67309463,SandySi67309463,,0,2,2,0,2,2,1,1,1,0,73,0,2481,0,0,0.00009
AndrLui49044437,AndrLui49044437,,0,1,1,0,2,2,1,1,1,0,46,0,2482,0,0,0.00009
JOAOPDEUS,JOAOPDEUS,,0,1,1,0,1,1,1,1,1,0,46,0,2483,0,0,0.00009
ecbrenan,ecbrenan,,0,1,1,0,1,1,1,1,1,0,46,0,2484,0,0,0.00009
SergioHorta18,SergioHorta18,,0,1,1,0,1,1,1,1,1,0,46,0,2485,0,0,0.00009
mcelso0106,mcelso0106,,0,1,1,0,1,1,1,1,1,0,46,0,2486,0,0,0.00009
prmaduro,prmaduro,,0,1,1,0,1,1,1,1,1,0,73,0,2487,0,0,0.00009
andreladocruz,andreladocruz,,0,1,1,0,1,1,1,1,1,0,46,0,2488,0,0,0.00009
DiegoOl55145359,DiegoOl55145359,,0,1,1,0,1,1,1,1,1,0,46,0,2489,0,0,0.00009
maragnopai1,maragnopai1,,0,1,1,0,2,2,1,1,1,0,46,0,2490,0,0,0.00009
MyrnaValente,MyrnaValente,,0,1,1,0,1,1,1,1,1,0,73,0,2491,0,0,0.00009
Rosngel56070816,Rosngel56070816,,0,1,1,0,1,1,1,1,1,0,46,0,2492,0,0,0.00009
Prof_Jonatas,Prof_Jonatas,,0,1,1,0,2,2,1,1,1,0,46,0,2493,0,0,0.00009
nk050708,nk050708,,0,1,1,0,1,1,1,1,1,0,46,0,2494,0,0,0.00009
AntonioFaroJr76,AntonioFaroJr76,,0,2,2,0,2,2,1,1,1,0,73,0,2495,0,0,0.00009
2140hs,2140hs,,0,1,1,0,1,1,1,1,1,0,46,0,2496,0,0,0.00009
tvexpressao2016,tvexpressao2016,,0,1,1,0,1,1,1,1,1,0,46,0,2497,0,0,0.00009
stanleyhaddad,stanleyhaddad,,0,1,1,0,1,1,1,1,1,0,46,0,2498,0,0,0.00009
luizmarferreira,luizmarferreira,,0,1,1,0,1,1,1,1,1,0,46,0,2499,0,0,0.00009
Renatolaranna,Renatolaranna,,0,1,1,0,1,1,1,1,1,0,73,0,2500,0,0,0.00009
lpaulagomes,lpaulagomes,,0,1,1,0,1,1,1,1,1,0,73,0,2501,0,0,0.00009
simonert,simonert,,0,1,1,0,1,1,1,1,1,0,73,0,2502,0,0,0.00009
suruagymotta,suruagymotta,,0,2,2,0,2,2,1,1,1,0,73,0,2503,0,0,0.00009
Mariattlaureano,Mariattlaureano,,0,1,1,0,1,1,1,1,1,0,46,0,2504,0,0,0.00009
SrtaLee38,SrtaLee38,,2,2,4,2,2,4,1,1,1,3,56,0,1097,0.083333,0.000541,0.000167
RogrioS98077351,RogrioS98077351,,0,1,1,0,2,2,1,1,1,0,46,0,2505,0,0,0.00009
lilian_lucchin,lilian_lucchin,,0,1,1,0,1,1,1,1,1,0,46,0,2506,0,0,0.00009
leovikn,leovikn,,0,1,1,0,2,2,1,1,1,0,46,0,2507,0,0,0.00009
SelaniraB,SelaniraB,,0,1,1,0,1,1,1,1,1,0,46,0,2508,0,0,0.00009
Ricardokiari,Ricardokiari,,0,1,1,0,2,2,1,1,1,0,46,0,2509,0,0,0.00009
BIOHAZARD003,BIOHAZARD003,,0,1,1,0,1,1,1,1,1,0,46,0,2510,0,0,0.00009
wellingtonlf,wellingtonlf,,0,1,1,0,1,1,1,1,1,0,46,0,2511,0,0,0.00009
LeandroTrajano8,LeandroTrajano8,,0,1,1,0,1,1,1,1,1,0,46,0,2512,0,0,0.00009
Cintia75163707,Cintia75163707,,0,1,1,0,1,1,1,1,1,0,46,0,2513,0,0,0.00009
artbranco,artbranco,,0,1,1,0,1,1,1,1,1,0,46,0,2514,0,0,0.00009
Vortiger4,Vortiger4,,0,1,1,0,1,1,1,1,1,0,46,0,2515,0,0,0.00009
BolsoTrumpRaiz,BolsoTrumpRaiz,,5,0,5,5,0,5,0,0,0,0,79,0,273,0,0.001351,0.000333
Lucinha30976444,Lucinha30976444,,0,1,1,0,2,2,1,1,1,0,46,0,2516,0,0,0.00009
Stanley_Alves,Stanley_Alves,,0,1,1,0,1,1,1,1,1,0,46,0,2517,0,0,0.00009
Suelenbernardes,Suelenbernardes,,0,1,1,0,2,2,1,1,1,0,46,0,2518,0,0,0.00009
amparo83934203,amparo83934203,,0,1,1,0,1,1,1,1,1,0,46,0,2519,0,0,0.00009
mabolfarini,mabolfarini,,0,1,1,0,1,1,1,1,1,0,46,0,2520,0,0,0.00009
mcasimoes57,mcasimoes57,,0,1,1,0,1,1,1,1,1,0,46,0,2521,0,0,0.00009
drandregusmao,drandregusmao,,0,1,1,0,2,2,1,1,1,0,46,0,2522,0,0,0.00009
EduardoNegraes,EduardoNegraes,,0,1,1,0,2,2,1,1,1,0,46,0,2523,0,0,0.00009
sil_sra,sil_sra,,0,1,1,0,1,1,1,1,1,0,46,0,2524,0,0,0.00009
RannayOliveira,RannayOliveira,,0,1,1,0,2,2,1,1,1,0,46,0,2525,0,0,0.00009
golden_ep,golden_ep,,0,1,1,0,2,2,1,1,1,0,46,0,2526,0,0,0.00009
MarcosMarcondes,MarcosMarcondes,,0,1,1,0,2,2,1,1,1,0,46,0,2527,0,0,0.00009
LuisFer23441812,LuisFer23441812,,0,1,1,0,2,2,1,1,1,0,46,0,2528,0,0,0.00009
ARIG9L,ARIG9L,,0,1,1,0,2,2,1,1,1,0,46,0,2529,0,0,0.00009
mccancellier,mccancellier,,0,1,1,0,1,1,1,1,1,0,46,0,2530,0,0,0.00009
Bolsonaristara1,Bolsonaristara1,,0,1,1,0,1,1,1,1,1,0,46,0,2531,0,0,0.00009
WiliamBamBam,WiliamBamBam,,0,1,1,0,1,1,1,1,1,0,46,0,2532,0,0,0.00009
OxLerik,OxLerik,,0,1,1,0,1,1,1,1,1,0,46,0,2533,0,0,0.00009
PauloMFGARCIA,PauloMFGARCIA,,0,1,1,0,2,2,1,1,1,0,46,0,2534,0,0,0.00009
regina_magalha,regina_magalha,,0,1,1,0,1,1,1,1,1,0,46,0,2535,0,0,0.00009
HiramAlvim,HiramAlvim,,0,1,1,0,1,1,1,1,1,0,46,0,2536,0,0,0.00009
MarivoneMendes,MarivoneMendes,,0,1,1,0,1,1,1,1,1,0,46,0,2537,0,0,0.00009
JoceaneSilva4,JoceaneSilva4,,0,1,1,0,1,1,1,1,1,0,46,0,2538,0,0,0.00009
jhoao,jhoao,,0,1,1,0,1,1,1,1,1,0,46,0,2539,0,0,0.00009
viedsoneto,viedsoneto,,0,1,1,0,1,1,1,1,1,0,46,0,2540,0,0,0.00009
RodrigoF70,RodrigoF70,,0,1,1,0,2,2,1,1,1,0,46,0,2541,0,0,0.00009
guel_figueiredo,guel_figueiredo,,0,1,1,0,1,1,1,1,1,0,46,0,2542,0,0,0.00009
FrankRaniere,FrankRaniere,,0,1,1,0,1,1,1,1,1,0,46,0,2543,0,0,0.00009
tofanelli_erica,tofanelli_erica,,0,1,1,0,1,1,1,1,1,0,46,0,2544,0,0,0.00009
ambrosiodalail1,ambrosiodalail1,,0,1,1,0,1,1,1,1,1,0,46,0,2545,0,0,0.00009
Glorinn,Glorinn,,0,1,1,0,1,1,1,1,1,0,46,0,2546,0,0,0.00009
gilbertok10,gilbertok10,,0,1,1,0,1,1,1,1,1,0,46,0,2547,0,0,0.00009
HMS_Eduardo,HMS_Eduardo,,0,1,1,0,1,1,1,1,1,0,46,0,2548,0,0,0.00009
jrdsbeto,jrdsbeto,,0,1,1,0,2,2,1,1,1,0,46,0,2549,0,0,0.00009
odair655,odair655,,0,1,1,0,1,1,1,1,1,0,46,0,2550,0,0,0.00009
RODRIGOPADUA100,RODRIGOPADUA100,,0,1,1,0,1,1,1,1,1,0,46,0,2551,0,0,0.00009
roberto07039444,roberto07039444,,0,1,1,0,1,1,1,1,1,0,46,0,2552,0,0,0.00009
PEC56URGENTE,PEC56URGENTE,,0,1,1,0,1,1,1,1,1,0,46,0,2553,0,0,0.00009
VilmaSerranode2,VilmaSerranode2,,0,1,1,0,1,1,1,1,1,0,46,0,2554,0,0,0.00009
LucioPESCADOR,LucioPESCADOR,,0,1,1,0,1,1,1,1,1,0,46,0,2555,0,0,0.00009
Julianasf09,Julianasf09,,0,1,1,0,1,1,1,1,1,0,46,0,2556,0,0,0.00009
JosVieiraMarti1,JosVieiraMarti1,,0,1,1,0,1,1,1,1,1,0,46,0,2557,0,0,0.00009
JoaoAleixo13,JoaoAleixo13,,0,1,1,0,1,1,1,1,1,0,46,0,2558,0,0,0.00009
Adriana67579948,Adriana67579948,,0,1,1,0,1,1,1,1,1,0,46,0,2559,0,0,0.00009
Dinuza3Dinuza,Dinuza3Dinuza,,0,1,1,0,1,1,1,1,1,0,46,0,2560,0,0,0.00009
chafurdius,chafurdius,,0,1,1,0,1,1,1,1,1,0,46,0,2561,0,0,0.00009
heldergool,heldergool,,0,1,1,0,1,1,1,1,1,0,46,0,2562,0,0,0.00009
roberto63737508,roberto63737508,,0,1,1,0,1,1,1,1,1,0,46,0,2563,0,0,0.00009
Tadeu78423335,Tadeu78423335,,0,1,1,0,1,1,1,1,1,0,46,0,2564,0,0,0.00009
DomTranquilo,DomTranquilo,,0,1,1,0,1,1,1,1,1,0,46,0,2565,0,0,0.00009
EdvaldoLacerd10,EdvaldoLacerd10,,0,1,1,0,1,1,1,1,1,0,46,0,2566,0,0,0.00009
thitizinha,thitizinha,,0,1,1,0,2,2,1,1,1,0,46,0,2567,0,0,0.00009
AnaNascimenProf,AnaNascimenProf,,0,1,1,0,1,1,1,1,1,0,46,0,2568,0,0,0.00009
edu_campelo,edu_campelo,,0,1,1,0,1,1,1,1,1,0,46,0,2569,0,0,0.00009
elisabeterando,elisabeterando,,0,1,1,0,1,1,1,1,1,0,46,0,2570,0,0,0.00009
RICKRGF,RICKRGF,,0,1,1,0,1,1,1,1,1,0,46,0,2571,0,0,0.00009
AdrianoJorgeGo2,AdrianoJorgeGo2,,0,1,1,0,2,2,1,1,1,0,46,0,2572,0,0,0.00009
antikuariun,antikuariun,,0,1,1,0,2,2,1,1,1,0,46,0,2573,0,0,0.00009
KarinaRezendeB1,KarinaRezendeB1,,0,1,1,0,2,2,1,1,1,0,46,0,2574,0,0,0.00009
wsaillen25,wsaillen25,,0,1,1,0,2,2,1,1,1,0,46,0,2575,0,0,0.00009
eleitor73,eleitor73,,0,1,1,0,1,1,1,1,1,0,46,0,2576,0,0,0.00009
SuelyTonin,SuelyTonin,,0,1,1,0,1,1,1,1,1,0,46,0,2577,0,0,0.00009
EzequielBPerei1,EzequielBPerei1,,0,1,1,0,1,1,1,1,1,0,46,0,2578,0,0,0.00009
barretovbs,barretovbs,,0,1,1,0,1,1,1,1,1,0,46,0,2579,0,0,0.00009
HungriaLi,HungriaLi,,0,1,1,0,1,1,1,1,1,0,46,0,2580,0,0,0.00009
chrcolorado,chrcolorado,,0,1,1,0,1,1,1,1,1,0,46,0,2581,0,0,0.00009
mouraedu2,mouraedu2,,0,1,1,0,1,1,1,1,1,0,46,0,2582,0,0,0.00009
DioneCordeiro5,DioneCordeiro5,,0,1,1,0,1,1,1,1,1,0,46,0,2583,0,0,0.00009
Michael64691381,Michael64691381,,0,1,1,0,1,1,1,1,1,0,46,0,2584,0,0,0.00009
DuarteRomilda,DuarteRomilda,,0,1,1,0,2,2,1,1,1,0,46,0,2585,0,0,0.00009
EDWALDOTL01,EDWALDOTL01,,0,1,1,0,1,1,1,1,1,0,46,0,2586,0,0,0.00009
ELMenegatti,ELMenegatti,,0,1,1,0,1,1,1,1,1,0,46,0,2587,0,0,0.00009
arloedes,arloedes,,0,1,1,0,2,2,1,1,1,0,46,0,2588,0,0,0.00009
CarlaNantua,CarlaNantua,,0,1,1,0,1,1,1,1,1,0,46,0,2589,0,0,0.00009
MARIAANANEVES,MARIAANANEVES,,0,2,2,0,3,3,1,1,1,0,46,0,2590,0,0,0.00009
romanoluppa,romanoluppa,,0,1,1,0,1,1,1,1,1,0,46,0,2591,0,0,0.00009
Will33048810,Will33048810,,0,1,1,0,1,1,1,1,1,0,46,0,2592,0,0,0.00009
1Cadeia,1Cadeia,,0,1,1,0,1,1,1,1,1,0,46,0,2593,0,0,0.00009
BmErimar,BmErimar,,0,1,1,0,1,1,1,1,1,0,46,0,2594,0,0,0.00009
Wanderpires4,Wanderpires4,,0,1,1,0,2,2,1,1,1,0,46,0,2595,0,0,0.00009
araguaci,araguaci,,0,1,1,0,1,1,1,1,1,0,46,0,2596,0,0,0.00009
marcioem,marcioem,,0,1,1,0,1,1,1,1,1,0,46,0,2597,0,0,0.00009
Lusa22716314,Lusa22716314,,0,1,1,0,1,1,1,1,1,0,46,0,2598,0,0,0.00009
campelo_keyla,campelo_keyla,,0,1,1,0,1,1,1,1,1,0,46,0,2599,0,0,0.00009
viviapmeireles,viviapmeireles,,0,1,1,0,1,1,1,1,1,0,46,0,2600,0,0,0.00009
laerciogody,laerciogody,,0,1,1,0,2,2,1,1,1,0,46,0,2601,0,0,0.00009
santana_tallita,santana_tallita,,0,1,1,0,2,2,1,1,1,0,46,0,2602,0,0,0.00009
HilzaMariaButti,HilzaMariaButti,,0,1,1,0,1,1,1,1,1,0,46,0,2603,0,0,0.00009
abilasdoTO,abilasdoTO,,0,1,1,0,1,1,1,1,1,0,46,0,2604,0,0,0.00009
Marioforweb,Marioforweb,,0,1,1,0,1,1,1,1,1,0,46,0,2605,0,0,0.00009
Barbaraebiel,Barbaraebiel,,0,1,1,0,1,1,1,1,1,0,46,0,2606,0,0,0.00009
Brenocintra4,Brenocintra4,,0,1,1,0,2,2,1,1,1,0,46,0,2607,0,0,0.00009
PisaniGuilherme,PisaniGuilherme,,0,1,1,0,1,1,1,1,1,0,46,0,2608,0,0,0.00009
JeanNazario,JeanNazario,,0,1,1,0,2,2,1,1,1,0,46,0,2609,0,0,0.00009
Luclima3,Luclima3,,0,1,1,0,1,1,1,1,1,0,46,0,2610,0,0,0.00009
2026Eloy,2026Eloy,,0,1,1,0,1,1,1,1,1,0,46,0,2611,0,0,0.00009
pcezar31,pcezar31,,0,1,1,0,1,1,1,1,1,0,46,0,2612,0,0,0.00009
jotaefe2805,jotaefe2805,,0,2,2,0,2,2,2,0.75,0.833333,0,56,0,2613,0.5,0,0.00009
MeloLuska,MeloLuska,,0,1,1,0,1,1,1,1,1,0,46,0,2614,0,0,0.00009
EduDuduSP1,EduDuduSP1,,0,1,1,0,1,1,1,1,1,0,46,0,2615,0,0,0.00009
zirleipereira,zirleipereira,,0,1,1,0,1,1,1,1,1,0,46,0,2616,0,0,0.00009
Rosilandia11,Rosilandia11,,0,1,1,0,1,1,1,1,1,0,46,0,2617,0,0,0.00009
LauraCrystina,LauraCrystina,,0,1,1,0,1,1,1,1,1,0,46,0,2618,0,0,0.00009
Tosatti_75,Tosatti_75,,0,1,1,0,1,1,1,1,1,0,46,0,2619,0,0,0.00009
MariadaGracaFr3,MariadaGracaFr3,,0,1,1,0,1,1,1,1,1,0,46,0,2620,0,0,0.00009
JohnMot62039918,JohnMot62039918,,0,1,1,0,1,1,1,1,1,0,46,0,2621,0,0,0.00009
Cosme24973359,Cosme24973359,,0,1,1,0,2,2,1,1,1,0,46,0,2622,0,0,0.00009
mauro_meir,mauro_meir,,0,1,1,0,1,1,1,1,1,0,46,0,2623,0,0,0.00009
mariacarmo235,mariacarmo235,,0,1,1,0,1,1,1,1,1,0,46,0,2624,0,0,0.00009
Santos_SCF,Santos_SCF,,0,1,1,0,1,1,1,1,1,0,46,0,2625,0,0,0.00009
Daniela67588843,Daniela67588843,,0,1,1,0,1,1,1,1,1,0,46,0,2626,0,0,0.00009
CarlaCa94235416,CarlaCa94235416,,0,1,1,0,1,1,1,1,1,0,46,0,2627,0,0,0.00009
DouglasLSantos,DouglasLSantos,,0,1,1,0,1,1,1,1,1,0,46,0,2628,0,0,0.00009
JoelsonLucenaBR,JoelsonLucenaBR,,0,1,1,0,1,1,1,1,1,0,46,0,2629,0,0,0.00009
AnaMari97672384,AnaMari97672384,,0,1,1,0,1,1,1,1,1,0,46,0,2630,0,0,0.00009
dioneiavieira2,dioneiavieira2,,0,1,1,0,1,1,1,1,1,0,46,0,2631,0,0,0.00009
FabianoSSantana,FabianoSSantana,,0,1,1,0,1,1,1,1,1,0,46,0,2632,0,0,0.00009
DivinaRamosdeC1,DivinaRamosdeC1,,0,1,1,0,2,2,1,1,1,0,46,0,2633,0,0,0.00009
ReginaConte3,ReginaConte3,,0,1,1,0,1,1,1,1,1,0,46,0,2634,0,0,0.00009
Ane62904983,Ane62904983,,0,1,1,0,1,1,1,1,1,0,46,0,2635,0,0,0.00009
CelsoDavidGOME2,CelsoDavidGOME2,,0,1,1,0,2,2,1,1,1,0,46,0,2636,0,0,0.00009
KyrAugusto,KyrAugusto,,0,1,1,0,1,1,1,1,1,0,46,0,2637,0,0,0.00009
PatriotaPricil1,PatriotaPricil1,,0,1,1,0,1,1,1,1,1,0,46,0,2638,0,0,0.00009
kimlau_kim,kimlau_kim,,0,1,1,0,1,1,1,1,1,0,46,0,2639,0,0,0.00009
deliointronno,deliointronno,,0,1,1,0,1,1,1,1,1,0,46,0,2640,0,0,0.00009
ribei_lemos,ribei_lemos,,0,1,1,0,1,1,1,1,1,0,46,0,2641,0,0,0.00009
RobertSzymansky,RobertSzymansky,,0,1,1,0,1,1,1,1,1,0,46,0,2642,0,0,0.00009
FuedAmim,FuedAmim,,0,1,1,0,2,2,1,1,1,0,46,0,2643,0,0,0.00009
DavidRi66650282,DavidRi66650282,,0,1,1,0,1,1,1,1,1,0,46,0,2644,0,0,0.00009
GertKris,GertKris,,0,1,1,0,2,2,1,1,1,0,46,0,2645,0,0,0.00009
asales7,asales7,,0,1,1,0,1,1,1,1,1,0,46,0,2646,0,0,0.00009
coelho_socorro,coelho_socorro,,0,1,1,0,1,1,1,1,1,0,46,0,2647,0,0,0.00009
IItsTimeBrasil,IItsTimeBrasil,,0,1,1,0,1,1,1,1,1,0,46,0,2648,0,0,0.00009
FakeNews38,FakeNews38,,0,1,1,0,1,1,1,1,1,0,46,0,2649,0,0,0.00009
LucasFe85455681,LucasFe85455681,,0,1,1,0,1,1,1,1,1,0,46,0,2650,0,0,0.00009
FabioHenPeixoto,FabioHenPeixoto,,0,1,1,0,2,2,1,1,1,0,46,0,2651,0,0,0.00009
Rita91066522,Rita91066522,,0,1,1,0,1,1,1,1,1,0,46,0,2652,0,0,0.00009
Democrito_Rodri,Democrito_Rodri,,0,1,1,0,1,1,1,1,1,0,46,0,2653,0,0,0.00009
GeovaniFrana1,GeovaniFrana1,,0,1,1,0,1,1,1,1,1,0,46,0,2654,0,0,0.00009
claudio61113829,claudio61113829,,1,1,2,1,1,2,1,1,1,1,2,0,261,0,0.00027,0.000106
Vagnovpc,Vagnovpc,,0,1,1,0,1,1,1,1,1,0,46,0,2655,0,0,0.00009
douradosms5,douradosms5,,0,1,1,0,2,2,1,1,1,0,46,0,2656,0,0,0.00009
ivanizetg,ivanizetg,,0,1,1,0,1,1,1,1,1,0,46,0,2657,0,0,0.00009
antniohermoso11,antniohermoso11,,0,1,1,0,1,1,1,1,1,0,46,0,2658,0,0,0.00009
SergioL94494573,SergioL94494573,,0,1,1,0,1,1,1,1,1,0,46,0,2659,0,0,0.00009
GladstonVeloso,GladstonVeloso,,0,1,1,0,1,1,1,1,1,0,46,0,2660,0,0,0.00009
ElyMarola,ElyMarola,,0,1,1,0,1,1,1,1,1,0,46,0,2661,0,0,0.00009
mariomil691,mariomil691,,0,2,2,0,2,2,1,1,1,0,106,0,2662,0,0,0.00009
raquel_tourinho,raquel_tourinho,,0,1,1,0,1,1,1,1,1,0,46,0,2663,0,0,0.00009
CarlosG38943246,CarlosG38943246,,0,1,1,0,2,2,1,1,1,0,46,0,2664,0,0,0.00009
sergiol_oliveir,sergiol_oliveir,,0,1,1,0,1,1,1,1,1,0,46,0,2665,0,0,0.00009
lembrancas,lembrancas,,0,1,1,0,1,1,1,1,1,0,46,0,2666,0,0,0.00009
smbecerra,smbecerra,,0,1,1,0,1,1,1,1,1,0,46,0,2667,0,0,0.00009
jtaveirajr,jtaveirajr,,0,1,1,0,1,1,1,1,1,0,46,0,2668,0,0,0.00009
juarezrds,juarezrds,,0,1,1,0,1,1,1,1,1,0,46,0,2669,0,0,0.00009
ga70alexandre,ga70alexandre,,0,1,1,0,1,1,1,1,1,0,46,0,2670,0,0,0.00009
EduuMagali,EduuMagali,,0,1,1,0,1,1,1,1,1,0,46,0,2671,0,0,0.00009
landitw,landitw,,0,1,1,0,1,1,1,1,1,0,46,0,2672,0,0,0.00009
DecoVelascos,DecoVelascos,,0,1,1,0,1,1,1,1,1,0,98,0,2673,0,0,0.00009
brian_colonel,brian_colonel,,0,1,1,0,1,1,1,1,1,0,46,0,2674,0,0,0.00009
PauloCarrani,PauloCarrani,,0,1,1,0,1,1,1,1,1,0,46,0,2675,0,0,0.00009
andrego96010482,andrego96010482,,0,1,1,0,2,2,1,1,1,0,46,0,2676,0,0,0.00009
onorialacerda,onorialacerda,,0,1,1,0,2,2,1,1,1,0,46,0,2677,0,0,0.00009
IsraelN93579039,IsraelN93579039,,0,1,1,0,1,1,1,1,1,0,46,0,2678,0,0,0.00009
MarcusMoura1972,MarcusMoura1972,,0,1,1,0,1,1,1,1,1,0,46,0,2679,0,0,0.00009
carlosBiola,carlosBiola,,0,1,1,0,1,1,1,1,1,0,46,0,2680,0,0,0.00009
jonathas380,jonathas380,,0,1,1,0,2,2,1,1,1,0,46,0,2681,0,0,0.00009
Tereza4249,Tereza4249,,0,1,1,0,2,2,1,1,1,0,46,0,2682,0,0,0.00009
PrCharlles,PrCharlles,,0,1,1,0,1,1,1,1,1,0,46,0,2683,0,0,0.00009
MariaJosDosRei5,MariaJosDosRei5,,0,1,1,0,2,2,1,1,1,0,46,0,2684,0,0,0.00009
a10nogueiraa,a10nogueiraa,,0,1,1,0,1,1,1,1,1,0,46,0,2685,0,0,0.00009
otofredy,otofredy,,0,1,1,0,1,1,1,1,1,0,46,0,2686,0,0,0.00009
dorivas5,dorivas5,,0,1,1,0,2,2,1,1,1,0,46,0,2687,0,0,0.00009
AliceIgreja,AliceIgreja,,0,1,1,0,2,2,1,1,1,0,46,0,2688,0,0,0.00009
RicardoMdeRese1,RicardoMdeRese1,,0,1,1,0,2,2,1,1,1,0,46,0,2689,0,0,0.00009
Myrnaagain1,Myrnaagain1,,0,1,1,0,1,1,1,1,1,0,46,0,2690,0,0,0.00009
ReheGarcia,ReheGarcia,,0,1,1,0,1,1,1,1,1,0,46,0,2691,0,0,0.00009
LeoFlecheiras,LeoFlecheiras,,0,1,1,0,2,2,1,1,1,0,46,0,2692,0,0,0.00009
FrankBros,FrankBros,,0,1,1,0,2,2,1,1,1,0,46,0,2693,0,0,0.00009
Sobrevi13163285,Sobrevi13163285,,0,1,1,0,1,1,1,1,1,0,46,0,2694,0,0,0.00009
patriotacomamor,patriotacomamor,,0,1,1,0,1,1,1,1,1,0,46,0,2695,0,0,0.00009
NavarroHeron,NavarroHeron,,0,1,1,0,1,1,1,1,1,0,46,0,2696,0,0,0.00009
DboraA20,DboraA20,,0,1,1,0,1,1,1,1,1,0,46,0,2697,0,0,0.00009
IsraelPatriota1,IsraelPatriota1,,0,1,1,0,1,1,1,1,1,0,46,0,2698,0,0,0.00009
LanyLim73042918,LanyLim73042918,,0,1,1,0,1,1,1,1,1,0,46,0,2699,0,0,0.00009
